업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
휴게음식점,2004-11-15,다정,서울특별시 강남구 테헤란로 517 (삼성동 현대백화점지하1층),서울특별시 강남구 삼성동 159번지 7호 현대백화점지하1층 ,14.87,  02-3467-6049,2004-11-15,6164,135-090,2004-11-15,백화점
휴게음식점,2004-11-15,카페 도츠,서울특별시 강남구 언주로98길 26 (역삼동 지상1층),서울특별시 강남구 역삼동 700번지 35호 지상1층 ,16.52,010 -5696-1349,2015-10-12,6147,135-513,2004-11-15,다방
휴게음식점,2004-11-17,스타벅스선릉역점,서울특별시 강남구 테헤란로 334 (역삼동 LG화재강남빌딩지상1층),서울특별시 강남구 역삼동 708번지 6호 LG화재강남빌딩지상1층 ,161.98,  02-3015-1908,2008-01-09,6212,135-919,2004-11-17,다방
휴게음식점,2004-11-20,와우카우한국총판,서울특별시 강남구 남부순환로 2912 (대치동 센트럴상가지상1층116호),서울특별시 강남구 대치동 500번지 0호 센트럴상가지상1층116호 ,22.34,  02- 566-2473,2004-11-20,6289,135-280,2004-11-20,과자점
휴게음식점,2004-12-02,보바파라다이스,서울특별시 강남구 테헤란로 517 (삼성동 현대백화점무역센터지하1층),서울특별시 강남구 삼성동 159번지 7호 현대백화점무역센터지하1층 ,8.26, 016- 395-8954,2004-12-02,6164,135-090,2004-12-02,일반조리판매
휴게음식점,2004-12-08,스타벅스 압구정미소점,서울특별시 강남구 논현로 841 (신사동 제이비미소빌딩지상1층),서울특별시 강남구 신사동 583번지 3호 제이비미소빌딩지상1층 ,136.89,  02-3015-1909,2008-01-09,6031,135-892,2004-12-08,다방
휴게음식점,2004-12-08,후르츠밸리,서울특별시 강남구 압구정로 343 (압구정동 갤러리아백화점식품부지하1층),서울특별시 강남구 압구정동 494번지 0호 갤러리아백화점식품부지하1층 ,6.61, 011-9497-8038,2004-12-08,6008,135-902,2004-12-08,백화점
휴게음식점,2004-12-08,고구마명가 강남역점,서울특별시 강남구 강남대로 지하 396  강남역지하상가B-28호 (역삼동),서울특별시 강남구 역삼동 804번지 강남역지하상가B-28 ,18.66,  02- 561-6407,2011-06-13,6232,135-080,2004-12-08,패스트푸드
휴게음식점,2004-12-13,떼시스 강남,서울특별시 강남구 강남대로102길 32  지하1 지하2층 (역삼동),서울특별시 강남구 역삼동 618번지 15호 지하1층 지하2층 ,230,010 -9624-3924,2015-07-09,6128,135-907,2004-12-13,일반조리판매
휴게음식점,2004-12-13,라떼킹-압구정스퀘어점,서울특별시 강남구 압구정로34길 11 (신사동 지상1층113호),서울특별시 강남구 신사동 620번지 0호 지상1층113호 ,64.74,0251-7629-1,2016-07-08,6023,135-894,2004-12-13,다방
휴게음식점,2004-12-13,버거빌,서울특별시 강남구 남부순환로359길 21 (도곡동 지상1층),서울특별시 강남구 도곡동 955번지 14호 지상1층 ,36.12,  02-3462-9220,2008-06-02,6267,135-860,2004-12-13,패스트푸드
휴게음식점,2004-12-30,에이비피코리아주식회사,서울특별시 강남구 테헤란로 517 (삼성동 지하1층),서울특별시 강남구 삼성동 159번지 7호 지하1층 ,19.1,  02- 730-0092,2004-12-30,6164,135-090,2005-01-26,백화점
휴게음식점,2004-12-31,리틀캘리포니아,서울특별시 강남구 압구정로 343 (압구정동 갤러리아백화점지하1층(주)한화유통),서울특별시 강남구 압구정동 494번지 0호 갤러리아백화점지하1층(주)한화유통 ,8.26,  02- 410-7566,2004-12-31,6008,135-902,2004-12-31,백화점
휴게음식점,2005-01-03,만나랑,서울특별시 강남구 테헤란로 517 (삼성동 지하1층),서울특별시 강남구 삼성동 159번지 7호 지하1층 ,10.9,  02- 564-1263,2005-01-03,6164,135-090,2005-01-03,백화점
휴게음식점,2005-01-03,하하초밥,서울특별시 강남구 테헤란로 517 (삼성동 지하1층),서울특별시 강남구 삼성동 159번지 7호 지하1층 ,10.9,  02-3467-8705,2005-01-03,6164,135-090,2005-01-03,백화점
휴게음식점,2005-01-06,선우유통,서울특별시 강남구 압구정로 343 (압구정동 갤러리아백화점지하1층),서울특별시 강남구 압구정동 494번지 0호 갤러리아백화점지하1층 ,9.91,    -3440-4114,2005-01-06,6008,135-902,2005-01-06,백화점
휴게음식점,2005-01-10,파파존스,서울특별시 강남구 광평로 63 (일원동 지상1층),서울특별시 강남구 일원동 722번지 0호 지상1층 ,72.72, 019- 438-6158,2009-11-11,6350,135-942,2005-01-10,패스트푸드
휴게음식점,2005-01-17,올뎃후르츠,서울특별시 강남구 강남대로 506 (논현동 1층106호),서울특별시 강남구 논현동 164번지 11호 1층106호 ,36.36,    - 541-0044,2005-01-17,6114,135-825,2005-01-17,패스트푸드
휴게음식점,2005-01-21,그린5(무역점),서울특별시 강남구 테헤란로 517 (삼성동 현대백화점지하1층),서울특별시 강남구 삼성동 159번지 7호 현대백화점지하1층 ,24.98,  02-2202-6146,2007-02-14,6164,135-090,2005-01-21,백화점
휴게음식점,2005-01-28,세븐일레븐신사4호,서울특별시 강남구 도산대로15길 7 (신사동 지상1층),서울특별시 강남구 신사동 541번지 19호 지상1층 ,6.61,  02-3446-1913,2014-04-25,6036,135-889,2005-01-28,편의점
휴게음식점,2005-01-31,(주)에프앤엘기흥,서울특별시 강남구 테헤란로 517 (삼성동 현대백화점무역센터점지하1층식품관),서울특별시 강남구 삼성동 159번지 7호 현대백화점무역센터점지하1층식품관 ,4,    - 413-5051,2008-06-13,6164,135-090,2005-01-31,과자점
휴게음식점,2005-01-31,커피만 선릉점,서울특별시 강남구 선릉로 520  지상1층 (삼성동  선릉빌딩),서울특별시 강남구 삼성동 140번지 22호 선릉빌딩 지상1층 ,6.61,--,2016-11-30,6161,135-875,2005-01-31,패스트푸드
휴게음식점,2005-02-16,멀티스낵샵,서울특별시 강남구 압구정로 343 (압구정동 갤러리아백화점지하1층),서울특별시 강남구 압구정동 494번지 0호 갤러리아백화점지하1층 ,16,  02-3449-4035,2005-02-16,6008,135-902,2005-02-16,백화점
휴게음식점,2005-02-21,미항,서울특별시 강남구 역삼로 205 (역삼동 지상1층),서울특별시 강남구 역삼동 734번지 15호 지상1층 ,136.1,  02-3452-3439,2006-12-14,6224,135-514,2005-02-21,일반조리판매
휴게음식점,2005-02-28,하겐다즈한티역점,서울특별시 강남구 도곡로63길 12 (대치동 신농프라자지상1층105호),서울특별시 강남구 대치동 935번지 36호 신농프라자지상1층105호 ,42.58,  02-6354-2345,2005-02-28,6207,135-998,2005-02-28,패스트푸드
휴게음식점,2005-03-07,씨트러스그린,서울특별시 강남구 도곡로 401 (대치동 롯데백화점지하1층),서울특별시 강남구 대치동 937번지 0호 롯데백화점지하1층 ,70, 010-2332-7228,2005-03-07,6206,135-998,2005-03-07,과자점
휴게음식점,2005-03-07,스타벅스큰길타워점,서울특별시 강남구 테헤란로 223 (역삼동 큰길타워빌딩지상1층),서울특별시 강남구 역삼동 677번지 25호 큰길타워빌딩지상1층 ,148.76,  02-3015-1016,2008-01-09,6142,135-915,2005-03-07,다방
휴게음식점,2005-03-16,이삭토스트,서울특별시 강남구 광평로 280 (수서동 로즈데일빌딩지하2층125호),서울특별시 강남구 수서동 724번지 0호 로즈데일빌딩지하2층125호 ,38.01, 017- 223-5812,2005-03-16,6367,135-885,2005-03-16,패스트푸드
휴게음식점,2005-03-30,카페프라우스타,서울특별시 강남구 영동대로 511 (삼성동 아셈타워1층),서울특별시 강남구 삼성동 159번지 0호 아셈타워1층 ,82.6,    -3142-1713,2005-03-30,6164,135-090,2005-03-30,다방
휴게음식점,2005-04-07,(주)아워홈비즈카페,서울특별시 강남구 테헤란로 440 (대치동 지상2층),서울특별시 강남구 대치동 892번지 0호 지상2층 ,52.72,    -3457-1569,2015-08-27,6194,135-840,2005-04-07,다방
휴게음식점,2005-04-15,세븐일레븐논현제일점,서울특별시 강남구 선릉로 641 (논현동 지상1층102호),서울특별시 강남구 논현동 254번지 29호 지상1층102호 ,9, 011- 242-8922,2005-04-15,6100,135-832,2005-04-15,편의점
휴게음식점,2005-04-18,스타벅스강남구청역점,서울특별시 강남구 선릉로 669 (논현동 웰빙센터지상1층),서울특별시 강남구 논현동 241번지 7호 웰빙센터지상1층 ,150.57,  02-3015-1919,2008-01-09,6099,135-830,2005-04-18,다방
휴게음식점,2005-04-20,아리스타커피역삼2호점,서울특별시 강남구 역삼로20길 12 (역삼동 지상1층),서울특별시 강남구 역삼동 792번지 53호 지상1층 ,56.19,  02- 501-9226,2013-05-15,6249,135-930,2005-04-20,패스트푸드
휴게음식점,2005-04-21,우정각,서울특별시 강남구 봉은사로18길 14 (역삼동 지상1층),서울특별시 강남구 역삼동 614번지 23호 지상1층 ,136.8, 010-7999-7272,2007-10-08,6127,135-907,2005-04-21,일반조리판매
휴게음식점,2005-04-27,이삭토스트,서울특별시 강남구 양재대로33길 25  지상1층 106호 (일원동),서울특별시 강남구 일원동 682번지 7호  ,21.78,  02-3414-6007,2013-03-13,6343,135-516,2013-08-09,패스트푸드
휴게음식점,2005-04-29,호봉토스트(청담점),서울특별시 강남구 학동로97길 74 (청담동 지상1층),서울특별시 강남구 청담동 53번지 3호 지상1층 ,6.61,  02- 511-6585,2010-12-01,6071,135-952,2005-04-29,일반조리판매
휴게음식점,2005-05-02,(주)우리컴앤플라워,서울특별시 강남구 테헤란로 306 (역삼동 데이콤빌딩지하1층),서울특별시 강남구 역삼동 706번지 1호 데이콤빌딩지하1층 ,16.52,  02- 508-5484,2005-05-10,6210,135-918,2005-05-02,다방
휴게음식점,2005-05-03,강남스파스낵,서울특별시 강남구 논현로 732 (논현동 지상3층),서울특별시 강남구 논현동 74번지 7호 지상3층 ,26.4,    - 545-4223,2013-06-14, ,135-995,2005-05-03,패스트푸드
휴게음식점,2005-05-04,매머드커피,서울특별시 강남구 테헤란로43길 12 (역삼동 지상1층103호),서울특별시 강남구 역삼동 703번지 3호 지상1층103호 ,13.22,070 -7719-1645,2014-12-15,6151,135-513,2005-05-04,다방
휴게음식점,2005-05-09,로즈앤코즈,서울특별시 강남구 봉은사로 306 (역삼동 나강빌딩103호),서울특별시 강남구 역삼동 681번지 16호 나강빌딩103호 ,9.91,    - 552-2858,2005-05-09,6143,135-916,2005-05-09,다방
휴게음식점,2005-05-10,스타벅스대치역점,서울특별시 강남구 남부순환로 2936 (대치동 윈플러스상가지상1층107호),서울특별시 강남구 대치동 507번지 0호 윈플러스상가지상1층107호 ,102.47,  02-3015-1919,2008-01-09,6291,135-836,2005-05-10,다방
휴게음식점,2005-05-16,윈디스,서울특별시 강남구 선릉로 511 (역삼동 화신빌딩1층),서울특별시 강남구 역삼동 705번지 22호 화신빌딩1층 ,6.61, 011- 720-2619,2005-10-17,6150,135-922,2005-05-16,패스트푸드
휴게음식점,2005-05-16,호봉토스트,서울특별시 강남구 테헤란로20길 10 (역삼동 근영빌딩지상1층),서울특별시 강남구 역삼동 735번지 32호 근영빌딩지상1층 ,4.95, 011- 237-2201,2005-10-19,6235,135-923,2005-05-16,일반조리판매
휴게음식점,2005-05-16,이삭토스트선릉역점,서울특별시 강남구 선릉로86길 6 (대치동 지상1층),서울특별시 강남구 대치동 897번지 6호 지상1층 ,33.05,  02- 569-9156,2007-10-01,6198,135-840,2005-05-16,패스트푸드
휴게음식점,2005-05-18,엄마손김밥천국,서울특별시 강남구 학동로20길 54 (논현동 지상1층),서울특별시 강남구 논현동 147번지 2호 지상1층 ,9.91,  02-3446-9109,2005-05-18,6113,135-825,2005-05-18,패스트푸드
휴게음식점,2005-05-23,파파존스피자역삼점,서울특별시 강남구 논현로 407 (역삼동 지상1층),서울특별시 강남구 역삼동 747번지 25호 지상1층 ,90.5,  02-3288-4380,2013-02-20,6247,135-925,2005-05-23,패스트푸드
휴게음식점,2005-05-26,스타벅스포이점,서울특별시 강남구 논현로 88 (개포동 케이에스디노엘빌딩지상1층101 102호),서울특별시 강남구 개포동 1229번지 1호 케이에스디노엘빌딩지상1층101 102호 ,154.88,  02-3015-1922,2008-01-09,6307,135-964,2005-05-26,다방
휴게음식점,2005-05-27,씨얀크레페,서울특별시 강남구 언주로30길 57 (도곡동 타워팰리스지하1층신세계스타수퍼),서울특별시 강남구 도곡동 467번지 17호 타워팰리스지하1층신세계스타수퍼 ,6,    -2191-1203,2005-05-27,6293,135-856,2005-05-27,과자점
휴게음식점,2005-06-07,커피빈코리아압구정에스,서울특별시 강남구 압구정로46길 3 (신사동 지하1층 지상1 2층),서울특별시 강남구 신사동 660번지 1호 지하1층 지상1 2층 ,265.17,  02- 548-2976,2005-06-07,6018,135-897,2005-06-07,다방
휴게음식점,2005-06-17,스낵코너,서울특별시 강남구 봉은사로114길 43 (삼성동 지상1층),서울특별시 강남구 삼성동 171번지 1호 지상1층 ,54.87, 011- 233-4724,2005-06-17,6171,135-882,2005-06-17,일반조리판매
휴게음식점,2005-06-21,나인어클락 역삼점,서울특별시 강남구 논현로76길 11 (역삼동 지상1층),서울특별시 강남구 역삼동 728번지 22호 지상1층 ,66.11,010 -5232-7436,2016-12-27,6224,135-921,2005-06-21,다방
휴게음식점,2005-07-01,훼미리토스트,서울특별시 강남구 학동로20길 54 (논현동 지상1층),서울특별시 강남구 논현동 147번지 2호 지상1층 ,29.75,  02-3445-3646,2005-07-01,6113,135-825,2005-07-01,패스트푸드
휴게음식점,2005-07-04,준피치,서울특별시 강남구 언주로103길 27 (역삼동 지상1층),서울특별시 강남구 역삼동 661번지 0호 지상1층 ,39.66,  02- 564-4080,2009-12-03,6137,135-913,2005-07-04,패스트푸드
휴게음식점,2005-07-29,써브웨이,서울특별시 강남구 삼성로61길 22 (대치동 성지빌딩지상1층102호),서울특별시 강남구 대치동 932번지 4호 성지빌딩지상1층102호 ,49.58,  02- 539-2226,2005-12-29,6209,135-998,2005-07-29,패스트푸드
휴게음식점,2005-08-05,스타벅스 지에스타워점,서울특별시 강남구 논현로 508 (역삼동 지하1층),서울특별시 강남구 역삼동 679번지 지하1층 ,79.33,  02-3015-1749,2008-01-09,6141,135-916,2005-08-05,다방
휴게음식점,2005-08-05,커피빈코리아청담에스점,서울특별시 강남구 압구정로 461 (청담동 네이처포엠빌딩지하1층108 109호),서울특별시 강남구 청담동 118번지 17호 네이처포엠빌딩지하1층108 109호 ,191.56,  02- 548-7894,2005-08-05,6011,135-955,2005-08-05,다방
휴게음식점,2005-08-10,로시망고 논현점,서울특별시 강남구 강남대로118길 7 (논현동 지상1층),서울특별시 강남구 논현동 165번지 9호 지상1층 ,47.8,  02- 547-6206,2005-08-10,6119,135-825,2005-08-10,과자점
휴게음식점,2005-08-12,커피빈코리아 신사점,서울특별시 강남구 도산대로 126 (논현동),서울특별시 강남구 논현동 4번지 2호  ,288.31,  02- 548-2976,2005-08-12,6039,135-811,2005-08-12,다방
휴게음식점,2005-08-16,더블에이치멀티짐,서울특별시 강남구 도산대로 235 (신사동 평화빌딩지상3층),서울특별시 강남구 신사동 629번지 15호 평화빌딩지상3층 ,22.47,  02- 515-0900,2016-07-20,6026,135-895,2005-08-16,일반조리판매
