업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
일반음식점,1997-08-28,석기정,서울특별시 강남구 언주로98길 35 (역삼동),서울특별시 강남구 역삼동 704번지 18호  ,91.08,  02- 591-7368,2015-01-09,6148,135-513,1997-08-28,한식
일반음식점,1997-12-09,매일낙지,서울특별시 강남구 삼성로 557 (삼성동),서울특별시 강남구 삼성동 120번지 7호  ,250.66,  02- 556-0966,2007-08-31,6155,135-509,1997-12-09,한식
일반음식점,1997-10-04,한촌,서울특별시 강남구 논현로85길 23 (역삼동),서울특별시 강남구 역삼동 739번지 5호  ,234.88,  02- 226-0269,2012-12-20,6237,135-924,1997-10-04,한식
일반음식점,1997-05-22,구이구이,서울특별시 강남구 논현로20길 12 (개포동),서울특별시 강남구 개포동 1237번지 3호  ,90.25,010 -6217-9728,2015-03-09,6307,135-964,1997-05-22,한식
일반음식점,1997-11-10,산낙지갯마을,서울특별시 강남구 광평로 226 (수서동),서울특별시 강남구 수서동 464번지 5호  ,125.1,  02- 451-5081,2006-03-07,6362,135-883,1997-11-10,한식
일반음식점,1997-03-06,엠,서울특별시 강남구 삼성로86길 14 (대치동),서울특별시 강남구 대치동 957번지 5호  ,131.67,02  -501 -5902,2014-11-04,6185,135-847,1997-03-06,경양식
일반음식점,1997-07-14,논현손국수,서울특별시 강남구 논현로111길 16  지상1층 (논현동),서울특별시 강남구 논현동 193번지 38호 지상1층 ,130.22,  02- 517-6030,1997-07-14,6122,135-826,2013-08-30,한식
일반음식점,1997-09-19,광주식당,서울특별시 강남구 삼성로 212 (대치동 은마상가B-21 22),서울특별시 강남구 대치동 316번지 0호 은마상가B-21 22 ,34,  02- 556-5060,2013-12-19,6284,135-969,1997-09-19,한식
일반음식점,1997-07-31,테마,서울특별시 강남구 남부순환로359길 10 (도곡동),서울특별시 강남구 도곡동 959번지 25호  ,51.15,  02-3461-7691,2002-10-16,6268,135-861,1997-07-31,경양식
일반음식점,1997-12-03,옛날손짜장,서울특별시 강남구 삼성로 212 (대치동 지하B13호),서울특별시 강남구 대치동 316번지 0호 지하B13호 ,29.6,  02- 552-0300,1997-12-03,6284,135-835,2005-07-13,중국식
일반음식점,1997-02-17,세라미(주)관악(신안스포츠클럽),서울특별시 강남구 테헤란로 512 (대치동),서울특별시 강남구 대치동 943번지 19호  ,129.02,  02-3467-0965,2008-11-13,6179,135-845,1997-02-17,한식
일반음식점,1997-09-23,카페라리대치점,서울특별시 강남구 도곡로93길 23 (대치동),서울특별시 강남구 대치동 977번지 4호  ,128.15,  02- 568-3558,2011-01-19,6190,135-842,1997-09-23,한식
일반음식점,1997-03-17,메르디앙,서울특별시 강남구 역삼로 529 (대치동),서울특별시 강남구 대치동 953번지 16호  ,51.78,  02- 556-5750,2011-01-31,6184,135-847,1997-03-17,경양식
일반음식점,1997-01-20,동이빈대떡,서울특별시 강남구 선릉로64길 7 (대치동 지상1층),서울특별시 강남구 대치동 922번지 22호 지상1층 ,80,  02- 564-4233,2006-05-23,6205,135-843,2009-02-13,한식
일반음식점,1997-08-25,날마다막창,서울특별시 강남구 역삼로63길 17 (대치동),서울특별시 강남구 대치동 899번지 17호  ,31.32,  02- 501-3134,1997-08-25,6198,135-840,1997-08-25,한식
일반음식점,1997-08-13,금수강산,서울특별시 강남구 삼성로92길 27 (삼성동),서울특별시 강남구 삼성동 158번지 14호  ,264.06,  02- 562-3257,2016-07-11,6169,135-880,1997-08-13,한식
일반음식점,1997-09-20,와랑와랑 탑동,서울특별시 강남구 삼성로108길 7 (삼성동),서울특별시 강남구 삼성동 145번지 21호  ,125.64,  02- 566-5292,2013-02-27,6163,135-878,1997-09-20,한식
일반음식점,1997-12-24,신마포 갈매기,서울특별시 강남구 삼성로104길 28 (삼성동),서울특별시 강남구 삼성동 153번지 28호  ,121.48,  02- 556-9106,2013-12-30,6166,135-878,1997-12-24,한식
일반음식점,1997-07-05,추풍령칼삼겹살,서울특별시 강남구 도산대로51길 41 (신사동),서울특별시 강남구 신사동 657번지 21호  ,35.28,010 -3331-8054,2012-08-13,6018,135-897,1997-07-05,한식
일반음식점,1997-05-23,후,서울특별시 강남구 선릉로93길 18 (역삼동),서울특별시 강남구 역삼동 697번지 11호  ,109.08,  02- 562-7715,2007-11-06,6148,135-917,1997-05-23,경양식
일반음식점,1997-12-19,자운트,서울특별시 강남구 언주로71길 19 (역삼동),서울특별시 강남구 역삼동 774번지 26호  ,135,  02- 538-0313,2005-09-29,6226,135-928,1997-12-19,경양식
일반음식점,1997-02-17,가네샤,서울특별시 강남구 강남대로98길 12 (역삼동),서울특별시 강남구 역삼동 817번지 2호  ,87.8,  02- 566-6676,2009-08-05,6129,135-931,1997-02-17,경양식
일반음식점,1997-04-10,선릉가든,서울특별시 강남구 선릉로100길 34 (삼성동),서울특별시 강남구 삼성동 140번지 20호  ,300.92,  02-    -    ,2012-09-05,6161,135-875,1997-04-10,한식
일반음식점,1997-06-02,동해수산,서울특별시 강남구 선릉로93길 18 (역삼동 지상1층),서울특별시 강남구 역삼동 697번지 11호 지상1층 ,330.58,  02- 569-7886,2013-05-06,6148,135-917,2009-05-25,일식
일반음식점,1997-08-20,들꽃향기시골밥상,서울특별시 강남구 선릉로131길 22-4  지상1층 (논현동),서울특별시 강남구 논현동 112번지 8호  ,91.14,  02- 544-1056,2000-06-20,6059,135-821,2014-12-26,한식
일반음식점,1997-07-26,대가호,서울특별시 강남구 학동로45길 3-4 (논현동),서울특별시 강남구 논현동 116번지 2호  ,94.78,  02- 516-1515,2015-07-24,6061,135-821,1997-07-26,중국식
일반음식점,1997-06-19,김준석 숯불닭꼬치,서울특별시 강남구 삼성로51길 10-20  지하1층 (대치동),서울특별시 강남구 대치동 1019번지 2호  ,60, 031- 979-6801,2016-03-04,6279,135-500,2012-05-25,일식
일반음식점,1998-11-07,오미가,서울특별시 강남구 논현로 833 (신사동),서울특별시 강남구 신사동 585번지 0호  ,337.43,  02- 543-1145,2014-11-24,6032,135-892,1998-11-07,한식
일반음식점,1998-12-31,한솥도시락,서울특별시 강남구 일원로 41 (일원동),서울특별시 강남구 일원동 684번지 3호  ,27.3,  02- 445-8866,1998-12-31,6343,135-516,1998-12-31,한식
일반음식점,1998-11-02,한방정통삼계탕,서울특별시 강남구 테헤란로68길 25 (대치동),서울특별시 강남구 대치동 896번지 28호  ,103.2,  02- 553-3806,2009-06-22,6197,135-840,1998-11-02,한식
일반음식점,1998-12-09,토끼굴,서울특별시 강남구 개포로 510 (개포동 현대빌딩지하1층),서울특별시 강남구 개포동 186번지 16호 현대빌딩지하1층 ,39.33, 010-3994-9343,2017-02-24,6329,135-994,1998-12-09,경양식
일반음식점,1998-11-13,마당,서울특별시 강남구 역삼로2길 16 (역삼동),서울특별시 강남구 역삼동 832번지 12호  ,94.93,  02- 568-7606,2009-10-09,6252,135-936,1998-11-13,한식
일반음식점,1998-03-21,압구정불백,서울특별시 강남구 논현로175길 60 (신사동),서울특별시 강남구 신사동 549번지 7호  ,38.28,010 -4623-9305,2011-10-12,6029,135-890,1998-03-21,한식
일반음식점,1998-11-26,블루,서울특별시 강남구 일원로9길 55 (일원동),서울특별시 강남구 일원동 659번지 5호  ,106.1,  02- 549-6318,2015-11-12,6342,135-945,1998-11-26,경양식
일반음식점,1998-11-27,원조실내포장마차,서울특별시 강남구 개포로 615  지-동 114호 (개포동 석탑플라자),서울특별시 강남구 개포동 12번지 4호 석탑플라자 지-동 114호,20,  02- 445-5440,2016-04-20,6335,135-939,1998-11-27,정종/대포집/소주방
일반음식점,1998-09-16,한신,서울특별시 강남구 강남대로118길 11 (논현동),서울특별시 강남구 논현동 182번지 29호  ,282.4,  02- 515-3199,2009-10-13,6119,135-827,1998-09-16,한식
일반음식점,1998-09-18,서초동연가,서울특별시 강남구 논현로163길 11 (신사동),서울특별시 강남구 신사동 569번지 21호  ,53.81,  02- 515-7958,2011-09-29,6031,135-891,1998-09-18,한식
일반음식점,1998-12-19,삼호,서울특별시 강남구 언주로98길 37 (역삼동),서울특별시 강남구 역삼동 704번지 29호  ,105.11,  02- 558-4002,2010-10-21,6148,135-513,1998-12-19,분식
일반음식점,1998-11-28,고수닭갈비 강남점,서울특별시 강남구 테헤란로5길 20 (역삼동),서울특별시 강남구 역삼동 635번지 11호  ,90.62,  02- 558-5779,2015-10-30,6130,135-908,1998-11-28,한식
일반음식점,1998-11-30,스마일골목집,서울특별시 강남구 압구정로 338 (신사동),서울특별시 강남구 신사동 661번지 1호  ,21.12,  02- 517-0611,2000-11-24,6018,135-897,1998-11-30,분식
일반음식점,1998-12-09,깐부치킨 강남역 플래티넘점,서울특별시 강남구 강남대로78길 14 (역삼동),서울특별시 강남구 역삼동 831번지 25호  ,74.53,  02- 554-1117,2013-11-25,6242,135-936,1998-12-09,분식
일반음식점,1998-12-10,아소산,서울특별시 강남구 강남대로102길 14 (역삼동 정연빌딩지상1층102호지상2층),서울특별시 강남구 역삼동 619번지 4호 정연빌딩지상1층102호지상2층 ,187.88,  02- 566-6659,2001-11-23,6128,135-908,2004-06-04,분식
일반음식점,1998-09-17,고베키친,서울특별시 강남구 도곡로1길 10  지하1층 (역삼동),서울특별시 강남구 역삼동 837번지 24호 지하1층 ,55.11,  02- 558-2052,2011-11-04, ,135-937,1998-09-17,경양식
일반음식점,1998-09-23,클린턴광장,서울특별시 강남구 개포로109길 34 (개포동 207-3호),서울특별시 강남구 개포동 14번지 1호 207-3호 ,57.19,  02- 445-3471,1998-09-23,6336,135-939,1998-09-23,분식
일반음식점,1998-09-24,맥시카나치킨호프,서울특별시 강남구 개포로109길 34 (개포동),서울특별시 강남구 개포동 14번지 1호  ,32,  02- 451-9294,2003-06-14,6336,135-939,1998-09-24,분식
일반음식점,1998-09-30,손국시,서울특별시 강남구 학동로2길 19 (논현동),서울특별시 강남구 논현동 141번지 7호  ,27.13,  02-3444-5488,1998-09-30,6110,135-822,1998-09-30,분식
일반음식점,1998-10-02,포이김밥초밥,서울특별시 강남구 개포로22길 49 (개포동),서울특별시 강남구 개포동 1201번지 9호  ,17.18,  02-3463-4414,2002-12-10,6311,135-962,1998-10-02,분식
일반음식점,1998-10-07,포사이공,서울특별시 강남구 테헤란로87길 47  1층 (삼성동),서울특별시 강남구 삼성동 153번지 43호  ,94.92,  02- 554-0220,1999-11-11,6166,135-878,2016-06-28,분식
일반음식점,1998-08-17,만강홍,서울특별시 강남구 선릉로 514 (삼성동 성원빌딩지하1층),서울특별시 강남구 삼성동 141번지 0호 성원빌딩지하1층 ,141.32,  02- 538-0719,2011-05-13,6162,135-716,1998-08-17,분식
일반음식점,1998-08-20,나주본가설렁탕,서울특별시 강남구 삼성로103길 6 (삼성동 지상1층),서울특별시 강남구 삼성동 120번지 17호 지상1층 ,135.81,02  -562 -2302,2012-12-14,6155,135-509,2008-09-01,분식
일반음식점,1998-08-21,한양족발 그리고 덕꾸비어,서울특별시 강남구 삼성로86길 8 (대치동),서울특별시 강남구 대치동 957번지 2호  ,43.23,  02- 558-7501,2014-04-08,6185,135-847,1998-08-21,한식
일반음식점,1998-08-01,신사돼지저금통,서울특별시 강남구 도산대로8길 17 (논현동),서울특별시 강남구 논현동 13번지 18호  ,85.02,  02-3444-3787,2011-05-30,6039,135-811,1998-08-01,분식
일반음식점,1998-08-05,소담골,서울특별시 강남구 논현로30길 8 (도곡동),서울특별시 강남구 도곡동 518번지 6호  ,92.42,  02- 575-1492,2003-08-08,6301,135-854,1998-08-05,한식
일반음식점,1998-06-11,한가네(분식집),서울특별시 강남구 역삼로 139 (역삼동),서울특별시 강남구 역삼동 751번지 16호  ,19.8,  02- 557-8285,2012-09-11,6244,135-925,1998-06-11,분식
일반음식점,1998-07-03,을지로골뱅이,서울특별시 강남구 영동대로 213 (대치동),서울특별시 강남구 대치동 994번지 12호  ,29.2,  02- 555-9986,2010-06-08,6283,135-501,1998-07-03,분식
일반음식점,1998-07-08,용산분식,서울특별시 강남구 삼성로 649  20 4동 호호 (삼성동 상아.지하),서울특별시 강남구 삼성동 19번지 4호 상아.지하 20 4동 호호,39.67,  02- 545-0748,2011-04-05,6091,135-508,1998-07-08,분식
일반음식점,1998-05-09,춘이네 닭도리탕,서울특별시 강남구 역삼로63길 20 (대치동),서울특별시 강남구 대치동 900번지 7호  ,20.66,  02- 569-5494,2015-07-24,6197,135-840,1998-05-09,분식
일반음식점,1998-05-29,뚱보식당,서울특별시 강남구 개포로109길 34 (개포동 지하층104.105.106호(일원동677-4에서99.12.24장소이전)),서울특별시 강남구 개포동 14번지 1호 지하층104.105.106호(일원동677-4에서99.12.24장소이전) ,44.72,  02-3411-9343,2008-05-15,6336,135-939,1998-05-29,한식
일반음식점,1998-03-30,하이들,서울특별시 강남구 선릉로121길 7  1층 (논현동),서울특별시 강남구 논현동 254번지 26호  ,66.5,  02- 563-5083,2009-12-07,6100,135-832,2015-09-22,분식
일반음식점,1998-04-02,씨저스이군단,서울특별시 강남구 선릉로93길 8 (역삼동),서울특별시 강남구 역삼동 696번지 18호  ,210.92,  02- 553-4224,2015-08-26,6149,135-917,1998-04-02,경양식
일반음식점,1998-01-15,종로김밥,서울특별시 강남구 강남대로 622  1층 101호 (신사동),서울특별시 강남구 신사동 502번지 7호  ,20.93,  02- 545-9342,2014-08-25,6035,135-887,1998-01-15,분식
일반음식점,1998-02-03,남원추어탕,서울특별시 강남구 테헤란로39길 41 (역삼동),서울특별시 강남구 역삼동 674번지 38호  ,88.14,  02- 561-3100,2012-11-14,6139,135-915,1998-02-03,한식
일반음식점,1998-02-03,탁골감자탕,서울특별시 강남구 압구정로50길 7 (신사동),서울특별시 강남구 신사동 661번지 18호  ,26.6,  02- 541-3360,2008-03-04,6018,135-897,1998-02-03,분식
일반음식점,1998-02-20,더 소반,서울특별시 강남구 압구정로36길 34  지하1층 (신사동),서울특별시 강남구 신사동 607번지 3호  ,138.87,  02- 542-6396,2000-10-05,6023,135-894,2014-09-25,한식
일반음식점,1998-12-20,로마노피자, ,서울특별시 강남구 대치동 657번지 5호  ,96.81,  02-0514-0095,1998-12-20, ,135-280,1998-12-20,분식
일반음식점,1998-12-20,불독냉면,서울특별시 강남구 강남대로 628 (신사동 지상2층),서울특별시 강남구 신사동 502번지 1호 지상2층 ,82.6,  02- 515-2050,2015-09-01,6035,135-887,2009-04-06,분식
일반음식점,1998-10-27,호아빈삼성점,서울특별시 강남구 삼성로 432 (대치동),서울특별시 강남구 대치동 957번지 0호  ,111.54,  02- 556-2345,2004-06-28,6185,135-847,1998-10-27,일식
일반음식점,1998-12-09,짚신,서울특별시 강남구 강남대로78길 14 (역삼동),서울특별시 강남구 역삼동 831번지 25호  ,98.24,  02- 561-4433,2014-02-06,6242,135-936,1998-12-09,한식
일반음식점,1998-12-15,메이비,서울특별시 강남구 논현로 808 (신사동),서울특별시 강남구 신사동 590번지 22호  ,108.25,  02- 518-3233,2016-10-11,6025,135-893,1998-12-15,한식
일반음식점,1998-09-09,56포차,서울특별시 강남구 언주로98길 21 (역삼동),서울특별시 강남구 역삼동 699번지 21호  ,32.93,  02- 567-1889,2014-12-18,6147,135-917,1998-09-09,분식
일반음식점,1998-01-30,어촌,서울특별시 강남구 압구정로30길 17 (신사동),서울특별시 강남구 신사동 609번지 0호  ,100.62,  02- 547-2572,2011-07-13,6022,135-894,1998-01-30,일식
일반음식점,1998-02-16,(주)커피빈코리아 삼성역글라스타워뒷점,서울특별시 강남구 영동대로85길 9  지상1층 (대치동),서울특별시 강남구 대치동 947번지  ,168.18,  02- 566-8288,2016-02-03,6182,135-846,1998-02-16,한식
일반음식점,1998-04-09,여수동촌,서울특별시 강남구 삼성로75길 9 (대치동),서울특별시 강남구 대치동 903번지 18호  ,132.46,  02- 556-0530,2014-04-01,6195,135-841,1998-04-09,한식
일반음식점,1998-12-31,피아노, ,서울특별시 강남구 개포동 0번지  ,71.1,  02- 552-2046,1999-03-17, ,135-240,1998-12-31,경양식
일반음식점,1998-12-11,호박, ,서울특별시 강남구 개포동 0번지  ,193.18,  02-3443-4178,1998-12-11, ,135-240,1998-12-11,경양식
일반음식점,1998-12-16,준,서울특별시 강남구 일원로9길 32 (일원동 지상2층),서울특별시 강남구 일원동 666번지 5호 지상2층 ,59.5,  02- 459-1988,2000-10-21,6343,135-945,2004-11-20,한식
일반음식점,1998-12-28,베네디지오네,서울특별시 강남구 압구정로 450 (청담동 퀸빌딩7층),서울특별시 강남구 청담동 99번지 20호 퀸빌딩7층 ,186.54,  02- 543-3838,1998-12-28,6015,135-517,1998-12-28,경양식
일반음식점,1998-11-30,에이치 제이바,서울특별시 강남구 강남대로158길 12  지하1층 (신사동),서울특별시 강남구 신사동 509번지 1호  ,65.76,0104-1463-059,2014-12-08,6034,135-887,1998-11-30,경양식
일반음식점,1998-11-24,샤론, ,서울특별시 강남구 역삼동 837번지 18호  ,50.6,  02- 553-2226,2001-10-15, ,135-937,1998-11-24,경양식
일반음식점,1998-11-26,주주까페,서울특별시 강남구 도곡로 170 (도곡동),서울특별시 강남구 도곡동 545번지 4호  ,62.28,  02- 574-8256,2016-07-15,6261,135-857,1998-11-26,경양식
일반음식점,1998-11-04,토모,서울특별시 강남구 압구정로28길 25 (신사동),서울특별시 강남구 신사동 582번지 3호  ,494.6,  02- 516-8311,2003-10-21,6030,135-892,1998-11-04,일식
일반음식점,1998-11-11,혼꼬,서울특별시 강남구 영동대로85길 36 (대치동),서울특별시 강남구 대치동 944번지 26호  ,76.38,  02- 558-3055,2015-06-30,6180,135-846,1998-11-11,경양식
일반음식점,1998-10-28,버블펍,서울특별시 강남구 강남대로 548 (논현동),서울특별시 강남구 논현동 120번지 0호  ,179.72,  02- 511-8732,2016-03-07,6110,135-822,1998-10-28,경양식
일반음식점,1998-10-09,엠투,서울특별시 강남구 영동대로106길 33 (삼성동),서울특별시 강남구 삼성동 162번지 23호  ,127.73,  02- 569-5999,2009-07-23,6170,135-881,1998-10-09,경양식
일반음식점,1998-09-25,에스,서울특별시 강남구 학동로1길 14 (논현동),서울특별시 강남구 논현동 48번지 5호  ,180.4,0104-9179-176,2012-03-05,6044,135-814,1998-09-25,경양식
일반음식점,1998-09-17,라퓨타씨그릴,서울특별시 강남구 테헤란로 620  19 동 20층호 (대치동 진성B/D18 ),서울특별시 강남구 대치동 996번지 1호 진성B/D18  19 동 20층호,362.41,  02- 538-6901,1998-09-17,6174,135-502,1998-09-17,경양식
일반음식점,1998-09-14,제이엠,서울특별시 강남구 압구정로60길 11 (청담동 지하1층),서울특별시 강남구 청담동 82번지 0호 지하1층 ,162.62,  02- 515-0015,2014-04-22,6015,135-954,1998-09-14,경양식
일반음식점,1998-09-16,이모네포차,서울특별시 강남구 봉은사로44길 5 (역삼동),서울특별시 강남구 역삼동 681번지 2호  ,26.42,  02- 569-8036,2008-05-29,6143,135-916,1998-09-16,경양식
일반음식점,1998-08-26,꼬세(cose),서울특별시 강남구 도산대로49길 22 (신사동),서울특별시 강남구 신사동 653번지 20호  ,97.16,  02-3444-8692,2015-09-08,6019,135-897,1998-08-26,경양식
일반음식점,1998-08-29,리뷰,서울특별시 강남구 압구정로 132 (신사동),서울특별시 강남구 신사동 549번지 0호  ,107.92,  02- 540-1876,2017-02-20,6029,135-890,1998-08-29,경양식
일반음식점,1998-07-22,일마레 강남점,서울특별시 강남구 강남대로98길 22 (역삼동),서울특별시 강남구 역삼동 817번지 37호  ,509.82,  02- 552-2877,2015-06-15,6129,135-931,1998-07-22,경양식
일반음식점,1998-07-15,청주본가,서울특별시 강남구 봉은사로104길 7 (삼성동),서울특별시 강남구 삼성동 161번지 13호  ,63.99,  02- 552-3313,2010-11-02,6170,135-881,1998-07-15,한식
일반음식점,1998-06-18,명인만두 역삼2호점,서울특별시 강남구 논현로 403 (역삼동 지상1층),서울특별시 강남구 역삼동 747번지 22호 지상1층 ,66.6,  02- 557-5777,2009-09-10,6247,135-925,1998-06-18,경양식
일반음식점,1998-06-24,미엘,서울특별시 강남구 논현로161길 16 (신사동),서울특별시 강남구 신사동 569번지 18호  ,53.03,  02- 545-3831,2009-06-12,6031,135-891,1998-06-24,한식
일반음식점,1998-06-25,광장,서울특별시 강남구 일원로9길 8 (일원동),서울특별시 강남구 일원동 687번지 2호  ,97.44,  02- 459-3367,2005-12-15,6343,135-516,1998-06-25,경양식
일반음식점,1998-06-26,맥신,서울특별시 강남구 테헤란로81길 16  지상2층 (삼성동),서울특별시 강남구 삼성동 157번지 23호 지상2층 ,198.04,02  -576 -1150,2015-07-21,6168,135-880,1998-06-26,호프/통닭
일반음식점,1998-06-02,모야시 키친,서울특별시 강남구 남부순환로 2734 (도곡동),서울특별시 강남구 도곡동 411번지 18호  ,114.3,  02- 573-1445,2012-02-21,6296,135-854,1998-06-02,호프/통닭
일반음식점,1998-06-09,베티,서울특별시 강남구 선릉로 520 (삼성동),서울특별시 강남구 삼성동 140번지 22호  ,48.6,  02- 558-5431,2010-05-13,6161,135-875,1998-06-09,경양식
일반음식점,1998-11-28,청연,서울특별시 강남구 테헤란로98길 23 (대치동 지상1층),서울특별시 강남구 대치동 947번지 2호 지상1층 ,80.57,  02-3444-2259,2011-08-31,6182,135-846,2001-08-10,경양식
일반음식점,1998-06-12,이스트웨스트(eastwest),서울특별시 강남구 압구정로73길 5 (청담동),서울특별시 강남구 청담동 100번지 16호  ,97.27,  02- 543-1770,2017-03-31,6010,135-956,1998-06-12,경양식
일반음식점,1998-06-15,생생돈까스,서울특별시 강남구 일원로 95 (일원동 201호),서울특별시 강남구 일원동 715번지 1호 201호 ,64,  02- 445-0755,2013-10-04,6351,135-947,1998-06-15,경양식
일반음식점,1998-05-27,사카,서울특별시 강남구 선릉로 710 (청담동),서울특별시 강남구 청담동 40번지 29호  ,89.91,  02- 516-6430,2004-04-19,6065,135-951,1998-05-27,경양식
일반음식점,1998-05-14,김명자굴국밥전문점,서울특별시 강남구 언주로98길 33 (역삼동),서울특별시 강남구 역삼동 704번지 17호  ,115.62,  02- 556-5793,2006-06-30,6148,135-513,1998-05-14,한식
일반음식점,1998-05-20,아로제,서울특별시 강남구 압구정로42길 26 (신사동 2층),서울특별시 강남구 신사동 636번지 27호 2층 ,98.14,  02-3446-8090,2002-01-19,6017,135-896,1998-05-20,경양식
일반음식점,1998-05-22,꼬기왔쌈,서울특별시 강남구 논현로87길 23  지하1층 (역삼동),서울특별시 강남구 역삼동 736번지 37호  ,185.46,  02- 539-1235,2015-08-17,6236,135-924,2011-12-13,호프/통닭
일반음식점,1998-05-02,리미지,서울특별시 강남구 언주로147길 18 (논현동),서울특별시 강남구 논현동 63번지 16호  ,186.75,  02- 515-2824,2016-11-09,6048,135-816,1998-05-02,경양식
일반음식점,1998-05-04,정통한방삼계탕,서울특별시 강남구 선릉로131길 25  지상1층 (논현동),서울특별시 강남구 논현동 118번지  ,65.5,  02- 514-7805,2012-02-20,6060,135-821,1998-05-04,경양식
일반음식점,1998-04-16,아이스벅,서울특별시 강남구 논현로106길 52 (역삼동),서울특별시 강남구 역삼동 656번지 18호  ,61.55,  02- 538-7134,2007-08-29,6137,135-913,1998-04-16,경양식
일반음식점,1998-03-23,돼지갈비와 껍데기,서울특별시 강남구 논현로 333 (역삼동),서울특별시 강남구 역삼동 797번지 3호  ,47.04,  02- 557-7376,2016-01-04,6248,135-930,1998-03-23,경양식
일반음식점,1998-03-09,짝,서울특별시 강남구 봉은사로38길 12 (역삼동),서울특별시 강남구 역삼동 655번지 26호  ,134.57,  02- 569-9727,2016-09-06,6137,135-913,1998-03-09,경양식
일반음식점,1998-03-11,칠백식당,서울특별시 강남구 테헤란로82길 11 (대치동),서울특별시 강남구 대치동 942번지 13호  ,123.19,  02-555 -5245,2015-08-24,6178,135-845,1998-03-11,경양식
일반음식점,1998-02-05,짬뽕의전설,서울특별시 강남구 강남대로66길 6 (역삼동),서울특별시 강남구 역삼동 837번지 1호  ,77.36,  02- 567-0096,2008-09-17,6253,135-937,1998-02-05,경양식
일반음식점,1998-01-09,팔선생,서울특별시 강남구 선릉로145길 5 (논현동),서울특별시 강남구 논현동 101번지 12호  ,347.82,  02-3446-2525,2007-06-19,6056,135-820,1998-01-09,경양식
일반음식점,1998-01-20,Beer2DDa(비어이따 강남점),서울특별시 강남구 도산대로8길 17 (논현동),서울특별시 강남구 논현동 13번지 18호 (지하1층) ,89.98,  02-3446-0829,2013-09-25,6039,135-811,1998-01-20,한식
일반음식점,1993-01-12,더프라임,서울특별시 강남구 선릉로161길 18  2층 (신사동),서울특별시 강남구 신사동 661번지 13호 2층 ,128,  02- 542-2003,2014-08-28,6018,135-897,1998-03-16,한식
일반음식점,1998-12-12,우성각,서울특별시 강남구 언주로 118 (도곡동 우성캐릭터지하1층6 7 8호),서울특별시 강남구 도곡동 467번지 24호 우성캐릭터지하1층6 7 8호 ,95.86,  02-3462-4040,1998-12-12,6295,135-856,2003-07-28,중국식
일반음식점,1998-07-09,뽕사부,서울특별시 강남구 선릉로133길 3  지상1층 (논현동),서울특별시 강남구 논현동 111번지 28호 지상1층 ,121.94,  02- 546-2662,2013-05-22,6059,135-820,1998-07-09,중국식
일반음식점,1998-07-30,리밍,서울특별시 강남구 테헤란로37길 27 (역삼동 지상1 2층),서울특별시 강남구 역삼동 673번지 36호 지상1 2층 ,242.36,  02- 558-6263,2013-04-03,6139,135-915,2008-01-25,중국식
일반음식점,1998-10-16,종로1번가빈대떡육회,서울특별시 강남구 강남대로78길 14 (역삼동),서울특별시 강남구 역삼동 831번지 25호  ,206.37,  02-    -    ,2012-09-07,6242,135-936,1998-10-16,중국식
일반음식점,1998-10-29,(중화요리)남경,서울특별시 강남구 논현로64길 22 (역삼동),서울특별시 강남구 역삼동 787번지 1호  ,94.63,  02- 554-3211,2015-09-11,6231,135-515,1998-10-29,중국식
일반음식점,1998-12-17,마포숯불갈비,서울특별시 강남구 도산대로 232 (논현동),서울특별시 강남구 논현동 62번지 6호  ,347.15,  02- 516-1522,2001-04-24,6048,135-816,1998-12-17,한식
일반음식점,1998-12-19,황금어장,서울특별시 강남구 언주로98길 22 (역삼동),서울특별시 강남구 역삼동 700번지 30호  ,95.4,  02- 564-0597,2009-05-29,6147,135-513,1998-12-19,한식
일반음식점,1998-12-23,브루비어타운, ,서울특별시 강남구 개포동 0번지  ,57.32,  02-3443-8879,1998-12-23, ,135-240,1998-12-23,한식
일반음식점,1998-12-23,의정부원조부대찌게,서울특별시 강남구 선릉로6길 5 (개포동),서울특별시 강남구 개포동 159번지 11호  ,22.66,  02- 529-5892,1998-12-23,6325,135-802,1998-12-23,한식
일반음식점,1998-12-29,미가대구요리전문점,서울특별시 강남구 논현로18길 10-6 (개포동),서울특별시 강남구 개포동 1236번지 2호  ,36.38,  02- 575-1125,2001-10-22,6307,135-964,1998-12-29,한식
일반음식점,1998-12-15,김가네,서울특별시 강남구 삼성로 550 (삼성동),서울특별시 강남구 삼성동 150번지 19호  ,31.45,  02- 555-5488,2001-01-18,6165,135-878,1998-12-15,분식
일반음식점,1998-12-16,남도향기 조이아시아, ,서울특별시 강남구 역삼동 719번지 34호  ,362.5,  02- 553-8885,2007-12-27, ,135-920,1998-12-16,한식
일반음식점,1998-12-17,황우식당,서울특별시 강남구 언주로98길 8 (역삼동),서울특별시 강남구 역삼동 700번지 11호  ,104.21,  02- 562-9009,2000-05-25,6147,135-513,1998-12-17,한식
일반음식점,1998-12-10,청해식당,서울특별시 강남구 밤고개로34길 4 (세곡동),서울특별시 강남구 세곡동 124번지 2호  ,29.58,  02-3412-1885,2010-08-12,6365,135-190,1998-12-10,한식
